,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
035,-3.9032716751098633,-1.9188966751098633,-5.817334175109863,-7.684521675109863,-6.856527558338712,-6.474442325532436,-6.770517347551504,-6.278286456952628,-7.020570033600961,-7.783618604764342
036,-2.883512496948242,-1.3757001161575317,-4.711637496948242,-6.297574996948242,-5.899449418997392,-5.624798834323883,-5.555466648780566,-6.227292775649403,-5.555589536277694,-6.676715319976211
037,-4.777341842651367,-2.128904342651367,-6.527341842651367,-9.535154342651367,-7.339925047272118,-6.90949110686779,-7.3242644060264865,-6.847664475390047,-7.332113739270426,-7.905318807810545
038,-4.214146137237549,-1.7922711372375488,-5.932896137237549,-8.55008316040039,-7.401725169875135,-6.407175499945879,-7.323563336434745,-6.784468531559469,-6.784544106645626,-7.951593929901719
039,-3.77604341506958,-1.6041682958602905,-5.75260591506958,-8.213542938232422,-7.37771367446112,-6.82365582883358,-7.260463832775713,-6.666679859095893,-7.01831912605121,-7.781163617968559
040,-4.429207801818848,-2.0776453018188477,-5.858895301818848,-8.897957801818848,-7.413682813414198,-6.524764511734247,-7.483939527486655,-6.851093053764998,-7.101198308948369,-8.168347753584385
041,-3.6091322898864746,-1.6325697898864746,-5.702882289886475,-8.406007766723633,-7.320136425660166,-6.595803577452898,-7.140408992410812,-6.460701346376027,-6.866996763787029,-7.65684755332768
042,-4.24171781539917,-1.7729675769805908,-6.13234281539917,-8.491717338562012,-7.327730772034556,-7.166790835559368,-7.226127385496511,-6.765163421598118,-7.077703713199298,-8.006367731839418
043,-4.466094017028809,-2.2473437786102295,-6.059844017028809,-9.059844017028809,-7.716206901852274,-6.511013861745596,-7.341153143090196,-6.708291768974959,-7.114663234620821,-8.15600635483861
044,-4.383473873138428,-1.9772238731384277,-6.141286373138428,-8.42253589630127,-7.0476713089447,-6.689457006752491,-6.805406568768376,-6.664736747658935,-7.196087949923822,-7.718597874045372
045,-4.124667167663574,-2.1793549060821533,-5.398104667663574,-7.921542167663574,-7.164013226371026,-5.894503258168697,-6.351398811340914,-6.140318512569138,-6.484387934033293,-7.592420984059572
046,-4.143163204193115,-2.1197257041931152,-5.916600704193115,-8.510351181030273,-7.541729322751053,-6.490102417767048,-7.088531969395262,-6.479111313763497,-6.947969429595105,-7.758468406274915
047,-4.3365068435668945,-2.0708818435668945,-6.2349443435668945,-8.547444343566895,-7.805399765289621,-6.541804000735283,-6.7662665817842935,-6.23495662204823,-7.281943909518304,-7.998950561508536
048,-4.883888244628906,-2.4229509830474854,-5.977638244628906,-8.712013244628906,-7.391830674314406,-6.400228399783373,-7.03239297640539,-6.782336950239369,-6.4153072691115085,-7.896154483780265
